SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Quarter,AverageQuarterReturn,Year,AverageYearlyReturn,,,
221,Cosmos,ATOM,21/10/2019,3.005409692,2.850489701,2.910917503,2.989312761,138325074.4,570027384.7,,,,,,,
222,Cosmos,ATOM,22/10/2019,3.021053908,2.865370564,2.992247224,2.878585122,139307789.6,548912904,,,,,,,
223,Cosmos,ATOM,23/10/2019,2.909453757,2.600212615,2.876808705,2.688954339,154724340.6,512752506,,,,,,,
224,Cosmos,ATOM,24/10/2019,2.866228596,2.660052683,2.689264851,2.848344862,121047890.3,543146436.1,,,,,,,
225,Cosmos,ATOM,25/10/2019,3.105869045,2.791511886,2.849664912,3.015940851,202151947.7,575105053.6,,,,,,,
226,Cosmos,ATOM,26/10/2019,3.271382796,3.012741391,3.016936743,3.087686419,247034524.2,588786104,,,,,,,
227,Cosmos,ATOM,27/10/2019,3.293259716,2.978382933,3.087686419,3.202881253,202467915,610752427.2,,,,,,,
228,Cosmos,ATOM,28/10/2019,3.330672212,3.078584802,3.203272899,3.114769639,201010232.3,593950560.8,,,,,,,
229,Cosmos,ATOM,29/10/2019,3.200468808,3.077947076,3.111276801,3.155984595,174949603.2,601809776.5,,,,,,,
230,Cosmos,ATOM,30/10/2019,3.195446415,2.973503689,3.153386715,3.035279269,159635853.3,578792666.3,,,,,,,
231,Cosmos,ATOM,31/10/2019,3.297084922,3.031523069,3.031648956,3.205101592,123316944.6,611175820,,,,,,,
232,Cosmos,ATOM,1/11/2019,3.306002999,3.141108492,3.224798926,3.269795123,141989599.3,623512128.5,,,,,,,
233,Cosmos,ATOM,2/11/2019,3.467958631,3.256589263,3.269795123,3.433141933,146612238.3,654660476.7,,,,,,,
234,Cosmos,ATOM,3/11/2019,3.455948721,3.308322762,3.431872017,3.395912315,134586294,647561219,,,,,,,
235,Cosmos,ATOM,4/11/2019,3.658082159,3.354650499,3.393911866,3.623934474,167015304.8,691042408.7,,,,,,,
236,Cosmos,ATOM,5/11/2019,3.814192523,3.542132777,3.623934474,3.753385574,198537683.8,715727236.9,,,,,,,
237,Cosmos,ATOM,6/11/2019,3.87365131,3.685494529,3.760286302,3.760632017,119134299.4,717109049.7,,,,,,,
238,Cosmos,ATOM,7/11/2019,3.897487455,3.659964317,3.760817674,3.889119856,138168547.4,741610195.2,,,,,,,
239,Cosmos,ATOM,8/11/2019,4.028991397,3.683281284,3.894081378,3.812253083,162184080.9,726952590.2,,,,,,,
240,Cosmos,ATOM,9/11/2019,3.979807295,3.810856155,3.814530347,3.963031477,138378896.9,755704286.8,,,,,,,
241,Cosmos,ATOM,10/11/2019,4.286755713,3.905436655,3.966695176,4.207955113,175582528.8,802408392.8,,,,,,,
242,Cosmos,ATOM,11/11/2019,4.381809123,4.070180738,4.205025854,4.358604207,187973925.3,831135433.3,,,,,,,
243,Cosmos,ATOM,12/11/2019,4.361738918,4.054274683,4.360550919,4.217616467,190695133.1,804250701.1,,,,,,,
244,Cosmos,ATOM,13/11/2019,4.231273421,3.975275995,4.209037645,3.99533346,174490241.9,761863901.6,,,,,,,
245,Cosmos,ATOM,14/11/2019,4.016845741,3.818259198,3.9894577,4.016845741,145523380.3,765966044.9,,,,,,,
246,Cosmos,ATOM,15/11/2019,4.13645884,3.862252214,4.017318107,3.927381501,159604699,748906248.6,,,,,,,
247,Cosmos,ATOM,16/11/2019,3.995382004,3.87887387,3.928873417,3.987761154,120766064.8,760419950.4,,,,,,,
248,Cosmos,ATOM,17/11/2019,3.998816432,3.849919637,3.987761154,3.924240095,119429121.3,748307218.7,,,,,,,
249,Cosmos,ATOM,18/11/2019,3.929563258,3.581496611,3.918095741,3.629614796,148746228.8,692125580.4,,,,,,,
250,Cosmos,ATOM,19/11/2019,3.688369387,3.373790616,3.629311484,3.527508815,138483758.5,672655150.1,,,,,,,
251,Cosmos,ATOM,20/11/2019,3.618840028,3.338008527,3.527508815,3.346352103,136161478.3,638110659.5,,,,,,,
252,Cosmos,ATOM,21/11/2019,3.429596886,3.127679219,3.347086113,3.197940653,150359199.9,609810311.8,,,,,,,
253,Cosmos,ATOM,22/11/2019,3.295720559,2.680064266,3.197940653,2.942792701,165875702.1,561156547.1,,,,,,,
254,Cosmos,ATOM,23/11/2019,3.261609527,2.869746981,2.943508627,3.25465142,235663022.5,620624399.4,,,,,,,
255,Cosmos,ATOM,24/11/2019,3.2682667,3.030388534,3.25698231,3.056270634,267084993.9,582795476.9,,,,,,,
256,Cosmos,ATOM,25/11/2019,3.525729358,2.995286917,3.056270634,3.410678781,184025704.6,650377013.3,,,,,,,
257,Cosmos,ATOM,26/11/2019,3.656935683,3.389315441,3.405924738,3.5085585,166612605.9,669041544.2,,,,,,,
258,Cosmos,ATOM,27/11/2019,3.764087468,3.313568531,3.496601641,3.584626406,179601319.7,683546814.6,,,,,,,
259,Cosmos,ATOM,28/11/2019,3.789954167,3.529234667,3.581815659,3.686986601,145107302.9,703065720.2,,,,,,,
260,Cosmos,ATOM,29/11/2019,4.057904748,3.683892854,3.68901624,4.012713089,183110184.4,765177995.8,,,,,,,
261,Cosmos,ATOM,30/11/2019,4.103680041,3.834888811,4.01523675,3.925533162,160886605.1,748553791.7,,,,,,,
262,Cosmos,ATOM,1/12/2019,3.929496511,3.657669062,3.919436856,3.80735171,175883739.4,726017955,,,,,,,
263,Cosmos,ATOM,2/12/2019,3.930997102,3.623744496,3.789156261,3.681489135,151160800.7,702017417.1,,,,,,,
264,Cosmos,ATOM,3/12/2019,3.799180832,3.646803109,3.681489135,3.702254075,144705352.3,705977051.2,,,,,,,
265,Cosmos,ATOM,4/12/2019,3.735283113,3.464024493,3.686329097,3.599142677,188222588.8,686314899.6,,,,,,,
266,Cosmos,ATOM,5/12/2019,3.724777655,3.48774287,3.593611996,3.530539295,181266106.3,673233027.8,,,,,,,
267,Cosmos,ATOM,6/12/2019,3.694521782,3.508515903,3.520710301,3.66919483,182348855.8,699673035.2,,,,,,,
268,Cosmos,ATOM,7/12/2019,3.876666531,3.661354837,3.666758742,3.805497796,197409950.7,725664435.1,,,,,,,
269,Cosmos,ATOM,8/12/2019,4.004140688,3.741337008,3.805497796,3.945237986,201085482.8,752311273.9,,,,,,,
270,Cosmos,ATOM,9/12/2019,3.965238624,3.683447948,3.951794257,3.705113482,216632529.4,706522307,,,,,,,
271,Cosmos,ATOM,10/12/2019,3.7313788,3.551645201,3.701496298,3.598564351,207259325.8,686204619.5,,,,,,,
272,Cosmos,ATOM,11/12/2019,3.844516923,3.586431045,3.604779939,3.814405228,199495755.5,727362979.4,,,,,,,
273,Cosmos,ATOM,12/12/2019,4.166503882,3.789874527,3.826686597,4.124101384,230614356,786418456,,,,,,,
274,Cosmos,ATOM,13/12/2019,4.228774315,3.978872202,4.118527841,3.98678584,205959990.1,760233969.2,,,,,,,
275,Cosmos,ATOM,14/12/2019,4.284581643,3.977018552,3.982622611,4.244492001,191269094.9,809375554.9,,,,,,,
276,Cosmos,ATOM,15/12/2019,4.611252548,4.196574619,4.246908418,4.494369838,230817887.5,857024369.5,,,,,,,
277,Cosmos,ATOM,16/12/2019,4.502346482,4.05975079,4.494369838,4.07994804,207850289.5,777998923.8,,,,,,,
278,Cosmos,ATOM,17/12/2019,4.146403684,3.569996039,4.07994804,3.627315495,216347353.3,691687130.2,,,,,,,
279,Cosmos,ATOM,18/12/2019,4.463928146,3.597380618,3.614784445,4.304883844,260235131.2,820891581.1,,,,,,,
280,Cosmos,ATOM,19/12/2019,4.368191056,4.075509823,4.304230791,4.288693662,149541020,817804300.5,,,,,,,
281,Cosmos,ATOM,20/12/2019,4.383750921,4.191118171,4.288693662,4.314626071,142056809.4,822749311.1,,,,,,,
282,Cosmos,ATOM,21/12/2019,4.345320706,4.069131779,4.319782624,4.088250339,111080886.8,779582076.3,,,,,,,
283,Cosmos,ATOM,22/12/2019,4.278218027,4.079727403,4.08864936,4.268755425,119057894.6,814002309.4,,,,,,,
284,Cosmos,ATOM,23/12/2019,4.349838631,4.170963175,4.268755425,4.301660816,133651316.9,820276987,,,,,,,
285,Cosmos,ATOM,24/12/2019,4.483045773,4.261940987,4.306150399,4.423393184,127112410,843489942.1,,,,,,,
286,Cosmos,ATOM,25/12/2019,4.423393184,4.205844763,4.423393184,4.302494715,104967612.5,820436001.9,,,,,,,
287,Cosmos,ATOM,26/12/2019,4.622981776,4.302107764,4.302494715,4.578469145,139848139.2,873061135.2,,,,,,,
288,Cosmos,ATOM,27/12/2019,4.764414411,4.488372511,4.570642723,4.52035241,132653447.2,861978945.6,,,,,,,
289,Cosmos,ATOM,28/12/2019,4.715363986,4.406040454,4.519232,4.406040454,117069171.9,840180977.3,,,,,,,
290,Cosmos,ATOM,29/12/2019,4.540656102,4.24785796,4.40562492,4.267715884,125572029.1,813804080.9,,,,,,,
291,Cosmos,ATOM,30/12/2019,4.424587235,4.150479332,4.267741048,4.190209451,126896245.9,799024500.1,,,,,,,
292,Cosmos,ATOM,31/12/2019,4.32892402,4.130679317,4.191216211,4.216716788,109928103.6,804079142.8,,,,,,,
293,Cosmos,ATOM,1/1/2020,4.467644156,4.20436611,4.216716788,4.38015818,107994513,835245526.8,,,,,,,
294,Cosmos,ATOM,2/1/2020,4.381319286,4.077720246,4.379121638,4.091816698,111325337.5,780262139.6,,,,,,,
295,Cosmos,ATOM,3/1/2020,4.35659567,4.015514984,4.105868123,4.247897206,138617691.1,810024888.1,,,,,,,
296,Cosmos,ATOM,4/1/2020,4.385616888,4.233593024,4.245741261,4.286355926,90718304.72,817358521.4,,,,,,,
297,Cosmos,ATOM,5/1/2020,4.395146204,4.215782405,4.284225484,4.231877271,115399788.5,806970071.7,,,,,,,
298,Cosmos,ATOM,6/1/2020,4.251154944,4.045156726,4.232001839,4.104942213,139523351.1,782765023.5,,,,,,,
299,Cosmos,ATOM,7/1/2020,4.246529552,4.069146881,4.105192559,4.096040477,136691938.6,781067565.4,,,,,,,
300,Cosmos,ATOM,8/1/2020,4.175765668,3.998340003,4.094004399,4.010638881,128484379.9,764782468.5,,,,,,,
301,Cosmos,ATOM,9/1/2020,4.263190643,3.964422032,4.010291561,4.263190643,137133708.5,812941169.7,,,,,,,
302,Cosmos,ATOM,10/1/2020,4.447970231,4.210614836,4.263206113,4.263614961,180537539.3,813022082.3,,,,,,,
303,Cosmos,ATOM,11/1/2020,4.430324891,4.25830528,4.26428206,4.275179932,134305838,815227388.6,,,,,,,
304,Cosmos,ATOM,12/1/2020,4.347847649,4.234452461,4.273212409,4.262906674,114480178.8,812887020.1,,,,,,,
305,Cosmos,ATOM,13/1/2020,4.333009564,4.134851027,4.261779949,4.255968737,112376034,811564035.8,,,,,,,
306,Cosmos,ATOM,14/1/2020,4.670122807,4.237644299,4.254557801,4.539907704,218081722.4,865707914.1,,,,,,,
307,Cosmos,ATOM,15/1/2020,4.930827597,4.396847751,4.536273444,4.56789649,256937834.1,871045052,,,,,,,
308,Cosmos,ATOM,16/1/2020,5.200622156,4.198156508,4.568770826,5.076301959,292509992.7,967992097.5,,,,,,,
309,Cosmos,ATOM,17/1/2020,5.290686079,4.765915953,5.098051576,5.001200373,314099417.9,953671093.3,,,,,,,
310,Cosmos,ATOM,18/1/2020,5.002405251,4.619425785,5.002405251,4.63334927,218755858.9,883526140.5,,,,,,,
311,Cosmos,ATOM,19/1/2020,4.763061947,4.385168454,4.635343903,4.518617192,195479921.2,861648059.7,,,,,,,
312,Cosmos,ATOM,20/1/2020,4.660493608,4.421811923,4.514426446,4.50530351,142814531.4,859109294.4,,,,,,,
313,Cosmos,ATOM,21/1/2020,4.731107436,4.463833092,4.504987603,4.649427494,138311352.7,886592072,,,,,,,
314,Cosmos,ATOM,22/1/2020,4.687903917,4.566646409,4.643702641,4.652061581,131623771.9,887094361.9,,,,,,,
315,Cosmos,ATOM,23/1/2020,4.681632932,4.382646515,4.651529337,4.444535203,157800493,847521480.9,,,,,,,
316,Cosmos,ATOM,24/1/2020,4.521401523,4.351432053,4.446325011,4.48453134,161825963.6,855148281.7,,,,,,,
317,Cosmos,ATOM,25/1/2020,4.487551986,4.367400172,4.487551986,4.415065132,132055629.5,841901878.9,,,,,,,
318,Cosmos,ATOM,26/1/2020,4.499878352,4.370215132,4.411012031,4.480583207,131819510.7,854395418.5,,,,,,,
319,Cosmos,ATOM,27/1/2020,4.66757401,4.425606693,4.478539925,4.517699532,166514161.1,861473072.6,,,,,,,
320,Cosmos,ATOM,28/1/2020,4.586640286,4.478526986,4.516305121,4.586640286,201500979.3,874619277.3,,,,,,,
321,Cosmos,ATOM,29/1/2020,4.587021281,4.362800666,4.587021281,4.41285653,195873920,841480724,,,,,,,
322,Cosmos,ATOM,30/1/2020,4.468545669,4.304504198,4.409700252,4.414963598,193799097.5,841882517.6,,,,,,,
323,Cosmos,ATOM,31/1/2020,4.603851284,4.303182364,4.416728873,4.389512833,199363104.7,837029351.1,,,,,,,
324,Cosmos,ATOM,1/2/2020,4.430881926,4.298377065,4.386019589,4.376357002,153198031.4,834520686.1,,,,,,,
325,Cosmos,ATOM,2/2/2020,4.470599647,4.254548316,4.374439701,4.406764547,166048378.8,840319053.4,,,,,,,
326,Cosmos,ATOM,3/2/2020,4.456899797,4.249977125,4.406764547,4.260726566,169613306.3,812471298.8,,,,,,,
327,Cosmos,ATOM,4/2/2020,4.262681781,4.020764192,4.26139359,4.216973572,199182438.5,804128108.5,,,,,,,
328,Cosmos,ATOM,5/2/2020,4.346798385,4.154242712,4.216107712,4.325846578,219629627.3,824888932.1,,,,,,,
329,Cosmos,ATOM,6/2/2020,4.58135306,4.26823515,4.326647829,4.566990324,245005952.5,870872256.6,,,,,,,
330,Cosmos,ATOM,7/2/2020,4.898623944,4.527150565,4.567776694,4.810632796,263626978.6,917332059.4,,,,,,,
331,Cosmos,ATOM,8/2/2020,4.80712542,4.526813851,4.806806682,4.627561136,223813432.8,882422410.3,,,,,,,
332,Cosmos,ATOM,9/2/2020,4.788866063,4.60224022,4.626404048,4.758785409,194625819.1,907445362.2,,,,,,,
333,Cosmos,ATOM,10/2/2020,4.788741196,4.585385909,4.762358964,4.788741196,213729603.2,913157584.5,,,,,,,
334,Cosmos,ATOM,11/2/2020,5.153636726,4.709151744,4.784084142,5.102926107,246047423.1,973069014.8,,,,,,,
335,Cosmos,ATOM,12/2/2020,5.307340159,5.081102714,5.10043717,5.1105402,259478347.8,974520934.2,,,,,,,
336,Cosmos,ATOM,13/2/2020,5.227713685,4.85136684,5.11085117,4.894410423,292085885.8,933307484.4,,,,,,,
337,Cosmos,ATOM,14/2/2020,5.124788695,4.866487324,4.899571966,5.102996993,228732872.7,973082531.9,,,,,,,
338,Cosmos,ATOM,15/2/2020,5.126008008,4.452240745,5.102996993,4.58209339,259955973.8,873752236.9,,,,,,,
339,Cosmos,ATOM,16/2/2020,4.738837661,4.078060555,4.603259608,4.394847664,315050585.8,838046641.6,,,,,,,
340,Cosmos,ATOM,17/2/2020,4.403644359,3.927639044,4.388500226,4.270783233,311147335.6,814388988.8,,,,,,,
341,Cosmos,ATOM,18/2/2020,4.475892661,3.992583249,4.266594145,4.433234032,256786535.4,845366478.2,,,,,,,
342,Cosmos,ATOM,19/2/2020,4.688297453,4.152634945,4.434084662,4.158570553,253028948.5,792991328,,,,,,,
343,Cosmos,ATOM,20/2/2020,4.552385162,4.127836808,4.153857142,4.471532027,1754228163,852669463.1,,,,,,,
344,Cosmos,ATOM,21/2/2020,4.966167538,4.431260277,4.469540165,4.834321532,743408253.4,921849227.5,,,,,,,
345,Cosmos,ATOM,22/2/2020,5.087627558,4.708949223,4.833956946,5.004434725,297156553.4,954287846.8,,,,,,,
346,Cosmos,ATOM,23/2/2020,5.091184252,4.753307963,5.018480149,4.792139685,255495590,913805636.9,,,,,,,
347,Cosmos,ATOM,24/2/2020,4.931801291,4.245578372,4.793376113,4.381978329,273073853.5,835592608.1,,,,,,,
348,Cosmos,ATOM,25/2/2020,4.387074271,4.003265834,4.382768486,4.059803951,234723403.9,774157678.9,,,,,,,
349,Cosmos,ATOM,26/2/2020,4.065362179,3.508447839,4.05483785,3.666713274,273436562.9,699199831.3,,,,,,,
350,Cosmos,ATOM,27/2/2020,3.847010542,3.363132907,3.663886275,3.687255348,244141234.3,703116967.2,,,,,,,
351,Cosmos,ATOM,28/2/2020,3.74451199,3.456846585,3.687220829,3.536417821,182473021.7,674353994.6,,,,,,,
352,Cosmos,ATOM,29/2/2020,3.67235908,3.479354287,3.535751027,3.479354287,117740505.3,663472638.3,,,,,,,
353,Cosmos,ATOM,1/3/2020,3.547792758,3.280848315,3.471434542,3.368275225,134716473.1,642291145.5,,,,,,,
354,Cosmos,ATOM,2/3/2020,3.757048101,3.339584382,3.362772438,3.684761615,155975816.1,702641441.2,,,,,,,
355,Cosmos,ATOM,3/3/2020,3.691775238,3.525577732,3.685558223,3.62973401,127505753.7,692148313,,,,,,,
356,Cosmos,ATOM,4/3/2020,3.885784053,3.62823599,3.62823599,3.742063285,155036911.5,713568207.3,,,,,,,
357,Cosmos,ATOM,5/3/2020,3.934144144,3.743229608,3.743642604,3.760673024,144313784.4,717116869.3,,,,,,,
358,Cosmos,ATOM,6/3/2020,3.873641822,3.723256991,3.769477054,3.844145675,130616199.8,733034138.9,,,,,,,
359,Cosmos,ATOM,7/3/2020,3.85434931,3.592474855,3.842824034,3.620848231,1038558793,690453897.7,,,,,,,
360,Cosmos,ATOM,8/3/2020,3.622886292,3.10433084,3.620848231,3.104792794,184166651.5,592048092,,,,,,,
361,Cosmos,ATOM,9/3/2020,3.161907367,2.849846118,3.104756346,3.011631932,202828738.7,574283392.5,,,,,,,
362,Cosmos,ATOM,10/3/2020,3.184238439,2.896127503,3.019498401,3.074285452,162383021.4,586230694.6,,,,,,,
363,Cosmos,ATOM,11/3/2020,3.094766265,2.732782062,3.072047024,2.975731216,147334668.3,567437541.1,,,,,,,
364,Cosmos,ATOM,12/3/2020,2.992805657,1.614527472,2.974948638,1.649203128,232086160.5,314483970.4,,,,,,,
365,Cosmos,ATOM,13/3/2020,1.941157002,1.130962525,1.652300235,1.805445098,310358696.8,344277507.7,,,,,,,
366,Cosmos,ATOM,14/3/2020,1.987492833,1.702781634,1.812849835,1.836248419,210130139.3,350151345,,,,,,,
367,Cosmos,ATOM,15/3/2020,2.070593537,1.826485894,1.841258837,1.93700481,189440525.3,369364423.9,,,,,,,
368,Cosmos,ATOM,16/3/2020,1.932468806,1.534660774,1.932468806,1.66773932,180527214.9,318018608,,,,,,,
369,Cosmos,ATOM,17/3/2020,1.838361187,1.65149702,1.667299892,1.732556032,137611387.7,330378405.5,,,,,,,
370,Cosmos,ATOM,18/3/2020,1.813534062,1.664524467,1.730827241,1.75513974,147341920.8,334684857.6,,,,,,,
371,Cosmos,ATOM,19/3/2020,2.129012527,1.75113297,1.75513974,2.0644578,211035988,393668235.6,,,,,,,
372,Cosmos,ATOM,20/3/2020,2.451854917,1.872607908,2.064442111,2.163001772,219912722.1,412459431.9,,,,,,,
373,Cosmos,ATOM,21/3/2020,2.224745114,2.01384687,2.167578353,2.158087583,178495031.3,411522352.8,,,,,,,
374,Cosmos,ATOM,22/3/2020,2.227984402,1.921530512,2.159735549,1.924432682,152281650.7,366967064.4,,,,,,,
375,Cosmos,ATOM,23/3/2020,2.11246593,1.90194218,1.924432682,2.093227389,157578817.5,399154263.8,,,,,,,
376,Cosmos,ATOM,24/3/2020,2.228939156,2.084182371,2.095989493,2.140748073,159154280.1,408215908.7,,,,,,,
377,Cosmos,ATOM,25/3/2020,2.169881106,2.052605191,2.142596049,2.079705964,137616976.4,396575884.3,,,,,,,
378,Cosmos,ATOM,26/3/2020,2.170453307,2.076325058,2.079705964,2.170453307,116976100.6,413880353.5,,,,,,,
379,Cosmos,ATOM,27/3/2020,2.177033066,2.014303013,2.170421033,2.026573689,110780608.2,386444173.6,,,,,,,
380,Cosmos,ATOM,28/3/2020,2.025338188,1.88717327,2.025338188,1.974845646,142369491.4,376580233.8,,,,,,,
381,Cosmos,ATOM,29/3/2020,1.991511531,1.860873918,1.977125587,1.862776357,99979032.88,355209916.1,,,,,,,
382,Cosmos,ATOM,30/3/2020,2.015711048,1.855558547,1.861596038,1.975712997,124918346.4,376745627.6,,,,,,,
383,Cosmos,ATOM,31/3/2020,1.993876232,1.94147459,1.968210758,1.959177441,97739845.44,373592488.4,,,,,,,
384,Cosmos,ATOM,1/4/2020,1.979209052,1.895759117,1.959177441,1.979209052,111913424.5,377412285,,,,,,,
385,Cosmos,ATOM,2/4/2020,2.074733654,1.960015529,1.980343456,1.985261762,136485794.4,378566466.8,,,,,,,
386,Cosmos,ATOM,3/4/2020,2.062240343,1.969738286,1.986582492,1.980518423,122833949.2,377661967,,,,,,,
387,Cosmos,ATOM,4/4/2020,2.026482171,1.966372461,1.980518423,2.026228848,109601350.3,386378416.4,,,,,,,
388,Cosmos,ATOM,5/4/2020,2.095252415,2.01695271,2.028925359,2.066584307,111940359.4,394073736.1,,,,,,,
389,Cosmos,ATOM,6/4/2020,2.393591144,2.064077149,2.067483347,2.382057292,201395694.6,454230787,,,,,,,
390,Cosmos,ATOM,7/4/2020,2.492701405,2.306344949,2.384765256,2.347880296,197423097.5,447713629.1,,,,,,,
391,Cosmos,ATOM,8/4/2020,2.47201083,2.31495128,2.346383785,2.47201083,164555413.5,471383886.9,,,,,,,
392,Cosmos,ATOM,9/4/2020,2.608587847,2.409954991,2.476321811,2.584912928,167581572.7,492913011.8,,,,,,,
393,Cosmos,ATOM,10/4/2020,2.599776705,2.21999012,2.585578441,2.307956995,200391440.6,440100717.2,,,,,,,
394,Cosmos,ATOM,11/4/2020,2.374787778,2.246397266,2.307956995,2.304523752,133757618.8,439446037.4,,,,,,,
395,Cosmos,ATOM,12/4/2020,2.376946167,2.256560928,2.308406544,2.332218154,129190437.1,444727039.6,,,,,,,
396,Cosmos,ATOM,13/4/2020,2.332800963,2.194280666,2.332800963,2.26115521,132554387.2,431176157.7,,,,,,,
397,Cosmos,ATOM,14/4/2020,2.441362564,2.241037743,2.263846737,2.346513522,136387309,447453001,,,,,,,
398,Cosmos,ATOM,15/4/2020,2.426738084,2.273396228,2.343130601,2.275420855,141651091.4,433896451.4,,,,,,,
399,Cosmos,ATOM,16/4/2020,2.433062734,2.21306174,2.273401812,2.416027885,169662840.8,460708586.5,,,,,,,
400,Cosmos,ATOM,17/4/2020,2.42226089,2.365973994,2.417997728,2.387021093,137482523.1,455177326.5,,,,,,,
401,Cosmos,ATOM,18/4/2020,2.510988027,2.383265806,2.385423869,2.503846644,154952315.3,477454608.5,,,,,,,
402,Cosmos,ATOM,19/4/2020,2.545683913,2.402224798,2.502537618,2.402224798,147362760.9,458076497.4,,,,,,,
403,Cosmos,ATOM,20/4/2020,2.443177808,2.282995764,2.402224798,2.288045434,162820748.7,436303812.6,,,,,,,
404,Cosmos,ATOM,21/4/2020,2.329524292,2.26761716,2.284404538,2.287857196,130580694.4,436267917.8,,,,,,,
405,Cosmos,ATOM,22/4/2020,2.405455331,2.269920815,2.282367989,2.379024101,129136262.1,453652392.6,,,,,,,
406,Cosmos,ATOM,23/4/2020,2.4607629,2.346298238,2.380766971,2.405001474,162055138.6,458605977.3,,,,,,,
407,Cosmos,ATOM,24/4/2020,2.805518334,2.403604389,2.404044058,2.756544255,258118575.2,525641121.6,,,,,,,
408,Cosmos,ATOM,25/4/2020,2.943666584,2.693672766,2.756990086,2.882563587,244311461.8,549671551.3,,,,,,,
409,Cosmos,ATOM,26/4/2020,2.904926904,2.77159504,2.882196016,2.799384047,202153852.3,533810174.6,,,,,,,
410,Cosmos,ATOM,27/4/2020,2.834955429,2.684456955,2.80082116,2.770284573,206579070.1,528261241.4,,,,,,,
411,Cosmos,ATOM,28/4/2020,2.850022308,2.728435105,2.768869155,2.81410049,179189232.7,536616430.3,,,,,,,
412,Cosmos,ATOM,29/4/2020,2.992837979,2.782479633,2.817958176,2.951457273,257180368.4,562808780.7,,,,,,,
413,Cosmos,ATOM,30/4/2020,3.085211722,2.730927736,2.953907707,2.756828002,258478242.5,525695228.9,,,,,,,
414,Cosmos,ATOM,1/5/2020,2.935088625,2.755481582,2.756828002,2.847445374,215604799.5,542974914.1,,,,,,,
415,Cosmos,ATOM,2/5/2020,2.897327777,2.810256951,2.848058643,2.878659785,177959168.3,548927141.4,,,,,,,
416,Cosmos,ATOM,3/5/2020,2.906746293,2.763628896,2.880989625,2.777146023,181742034.8,529569640.5,,,,,,,
417,Cosmos,ATOM,4/5/2020,2.795928896,2.609315645,2.774296804,2.77338503,213546081.4,528852462.6,,,,,,,
418,Cosmos,ATOM,5/5/2020,2.795753327,2.682798109,2.771740823,2.706942167,187996938.9,516182576.8,,,,,,,
419,Cosmos,ATOM,6/5/2020,2.767199532,2.67325808,2.7042547,2.67325808,175526568.8,509759410.8,,,,,,,
420,Cosmos,ATOM,7/5/2020,2.77939188,2.621931293,2.668622916,2.728238303,200554903.2,520243503.8,,,,,,,
421,Cosmos,ATOM,8/5/2020,2.858429775,2.691718249,2.728238303,2.821946441,192534152.2,538112562.4,,,,,,,
422,Cosmos,ATOM,9/5/2020,2.851862369,2.739418522,2.814858694,2.758807755,194974055.6,526072744.9,,,,,,,
423,Cosmos,ATOM,10/5/2020,2.760557394,2.380607346,2.758748466,2.518276589,219395084.2,480206232.1,,,,,,,
424,Cosmos,ATOM,11/5/2020,2.554964554,2.310283799,2.513563557,2.398775608,190618143.8,457418776.7,,,,,,,
425,Cosmos,ATOM,12/5/2020,2.526767351,2.381629438,2.408163275,2.483574491,163012635.3,473588943.3,,,,,,,
426,Cosmos,ATOM,13/5/2020,2.566538696,2.448867435,2.481792364,2.542297027,150850771.5,484786652.1,,,,,,,
427,Cosmos,ATOM,14/5/2020,2.540989022,2.467696789,2.536515226,2.519341241,182771967.7,480409249.1,,,,,,,
428,Cosmos,ATOM,15/5/2020,2.566981861,2.456424897,2.517228655,2.476059585,158220034.8,472155937.6,,,,,,,
429,Cosmos,ATOM,16/5/2020,2.565201655,2.450410912,2.477581774,2.552263871,147163344.4,486687213.9,,,,,,,
430,Cosmos,ATOM,17/5/2020,2.617654558,2.538812341,2.553340116,2.541479835,143724086.4,484630822.9,,,,,,,
431,Cosmos,ATOM,18/5/2020,2.656746476,2.534909143,2.538703556,2.593554081,163528476.7,494560779.6,,,,,,,
432,Cosmos,ATOM,19/5/2020,2.648387737,2.536650481,2.592817485,2.602924263,142768377.8,496347565.1,,,,,,,
433,Cosmos,ATOM,20/5/2020,2.700983126,2.56969991,2.602351977,2.698328143,159956834.7,514539982,,,,,,,
434,Cosmos,ATOM,21/5/2020,2.725868019,2.465629003,2.700638508,2.520559903,181807763.5,480641633.8,,,,,,,
435,Cosmos,ATOM,22/5/2020,2.678723692,2.497294541,2.52110414,2.650377548,151380584.4,505396357.9,,,,,,,
436,Cosmos,ATOM,23/5/2020,2.669420585,2.573104355,2.651029695,2.603689974,115303105.9,496493577.2,,,,,,,
437,Cosmos,ATOM,24/5/2020,2.6494685,2.516774341,2.603144393,2.526006612,135354359.2,481680258.3,,,,,,,
438,Cosmos,ATOM,25/5/2020,2.62688549,2.483172567,2.517840522,2.613054866,141861562.8,498279353.9,,,,,,,
439,Cosmos,ATOM,26/5/2020,2.625372835,2.540781004,2.613719796,2.57838646,121605318,491668489.8,,,,,,,
440,Cosmos,ATOM,27/5/2020,2.669716996,2.57423646,2.57838646,2.605861272,121510767.1,496907618.7,,,,,,,
441,Cosmos,ATOM,28/5/2020,2.665778451,2.576885694,2.607286634,2.659642622,101752450.9,507163100.4,,,,,,,
442,Cosmos,ATOM,29/5/2020,2.700472829,2.638479461,2.66247522,2.679670148,92727474.65,510982118.2,,,,,,,
